name,aging,uf,city,locality,station,cell_classification,cell_sales_status,cell,majority_group,hc,hp,hp_viable,hp_viable_total,ocup,cod_city_ibge,hc_expected,achievement,coordinates,cell_status,cell_status_sales
AC-363 (RBCE),95,AC,RIO BRANCO,RBO,RBCE,PRATA,Sem Restrição de Vendas,363 (RBCE) Secundária,Defesa Oi,23,151,151,151,0.1523,1200401,33,0.696969697,"-67.8795314306376,-9.94353354130018,0 -67.87998056444169,-9.944008627571939,0 -67.8798154723813,-9.9441430732988,0 -67.8803194552643,-9.9447472408794,0 -67.88044765647329,-9.94464397583233,0 -67.8806370036659,-9.944855870344499,0 -67.8804953495023,-9.94497120533215,0 -67.8809201443551,-9.94547009620891,0 -67.8811957413314,-9.945295752622959,0 -67.881736206448,-9.945915342905421,0 -67.8808698529363,-9.946610035040219,0 -67.88005043808241,-9.945614935495721,0 -67.87982043865949,-9.945812077858321,0 -67.87964643034969,-9.945604877211929,0 -67.87944828215871,-9.94574099931944,0 -67.8788139397267,-9.945003391840331,0 -67.8789058053854,-9.94493365440594,0 -67.87868888173131,-9.944689573385579,0 -67.8783859597507,-9.9449457243465,0 -67.8782388154405,-9.94477003965603,0 -67.8782740613433,-9.944737853147849,0 -67.8781393641594,-9.94458094392048,0 -67.878866242802,-9.944019021131901,0 -67.8795314306376,-9.94353354130018,0",ATIVAS,Sem restrição de Venda
AC-455 (RBCR),124,AC,RIO BRANCO,RBO,RBCR,BRONZE,Sem Restrição de Vendas,455 (RBCR) Secundária,Defesa Oi,93,247,247,247,0.3765,1200401,92,1.010869565,"-67.79861830175069,-10.0298713892702,0 -67.79690101742889,-10.0297205150132,0 -67.7947619557394,-10.0286328792579,0 -67.79332965612539,-10.0285980105408,0 -67.7933142334238,-10.0281722098598,0 -67.7934433147328,-10.027559660376,0 -67.7935831248778,-10.0273628532896,0 -67.7938875556007,-10.0273574888714,0 -67.79388420283919,-10.0270892679698,0 -67.7940347418201,-10.0270812213427,0 -67.79404982924579,-10.0272542238241,0 -67.795381546022,-10.0271576643,0 -67.7955827116978,-10.0269377231604,0 -67.79624521732509,-10.0269001722343,0 -67.79627069831101,-10.027161687613,0 -67.79704451561101,-10.027136206627,0 -67.7970458567155,-10.0268525630239,0 -67.79741935432089,-10.0268347933893,0 -67.7974213659777,-10.0267727673059,0 -67.7981529384864,-10.0267321988942,0 -67.7981512621057,-10.0267937220633,0 -67.7985130250465,-10.0267734378575,0 -67.79861830175069,-10.0298713892702,0",ATIVAS,Sem restrição de Venda
AC-5 (RBCR),124,AC,RIO BRANCO,RBO,RBCR,PRATA,Sem Restrição de Vendas,5 (RBCR) Secundária,Defesa Oi,72,250,250,250,0.288,1200401,88,0.818181818,"-67.798517048351,-10.026689954101,0 -67.800786197177,-10.026539750395,0 -67.8010517358702,-10.0264619663338,0 -67.8023123741069,-10.0287659838774,0 -67.8031706809914,-10.0283421948529,0 -67.80328065156129,-10.0285862758738,0 -67.8045842051425,-10.0279532745458,0 -67.8047531843104,-10.0282349064924,0 -67.8026288747706,-10.0292890146357,0 -67.80283808707389,-10.029763765631,0 -67.802127301685,-10.030048079787,0 -67.8019234538,-10.029946155844,0 -67.8019261360083,-10.0297248736009,0 -67.8016726672564,-10.0297315791233,0 -67.80099004506231,-10.0297141447648,0 -67.8009739518081,-10.0300742313246,0 -67.80048847197639,-10.0299744866768,0 -67.8004737198268,-10.0298850517699,0 -67.8002819418822,-10.0298306113088,0 -67.8002604842101,-10.0299109518507,0 -67.798624336711,-10.0295277312375,0 -67.798517048351,-10.026689954101,0",ATIVAS,Sem restrição de Venda
AC-371 (RBCE),133,AC,RIO BRANCO,RBO,RBCE,BRONZE,Sem Restrição de Vendas,371 (RBCE) Secundária,Classe D+E,179,443,443,443,0.4041,1200401,109,1.642201835,"-67.8362423181492,-9.92912024260211,0 -67.8361108899075,-9.92978945375131,0 -67.8362074494321,-9.92981493473695,0 -67.8361732512672,-9.929992295808059,0 -67.8363241255243,-9.930034205323921,0 -67.8362614288886,-9.93029655889319,0 -67.83612480386689,-9.93027149700271,0 -67.8360963892151,-9.93041889276998,0 -67.836222872134,-9.930441565818059,0 -67.836178280409,-9.93077566847847,0 -67.8361539728899,-9.931002063683129,0 -67.83610418438511,-9.931259304291469,0 -67.8359707444865,-9.93147253990815,0 -67.83619403838691,-9.93190705776856,0 -67.83612396567661,-9.9321132525866,0 -67.83618800341689,-9.93242673576524,0 -67.836060933765,-9.9326423183148,0 -67.83549984916679,-9.93293719366838,0 -67.8354934160561,-9.93311436614667,0 -67.8355170320683,-9.93315503933181,0 -67.83568374812241,-9.93345938623597,0 -67.8354611247743,-9.933816120034921,0 -67.8337038863107,-9.9327859737919,0 -67.8336687104587,-9.932839874600919,0 -67.83350963600719,-9.93271595074833,0 -67.8337955497597,-9.932165826781331,0 -67.8339728340471,-9.93198316544937,0 -67.8340610116685,-9.9317964166467,0 -67.8344801068271,-9.93055254221605,0 -67.83454313873889,-9.93036746979403,0 -67.8346598148309,-9.929714351898919,0 -67.8347161412201,-9.929245635873579,0 -67.83402010798071,-9.929130468524001,0 -67.8339765220842,-9.92935317569127,0 -67.83387044909961,-9.929317809298571,0 -67.83387166447559,-9.9292951833987,0 -67.8337743086702,-9.92928060412587,0 -67.8337648580744,-9.929303154064749,0 -67.83346639945719,-9.92923853221064,0 -67.8335275873503,-9.929040740250549,0 -67.83329993486019,-9.92898847908428,0 -67.8333374857863,-9.92883844301752,0 -67.8328399360142,-9.92876610719315,0 -67.83291637897101,-9.92842018604926,0 -67.8362423181492,-9.92912024260211,0",ATIVAS,Sem restrição de Venda
AC-454 (RBCR),126,AC,RIO BRANCO,RBO,RBCR,BRONZE,Sem Restrição de Vendas,454 (RBCR) Secundária,Defesa Oi,88,245,245,232,0.3592,1200401,87,1.011494253,"-67.79939158920349,-10.0260561152642,0 -67.7980940705928,-10.0261278643554,0 -67.79809474114511,-10.0258683606332,0 -67.7972143060361,-10.0258904888574,0 -67.7972129649317,-10.0260165526807,0 -67.7970872363838,-10.0260155468524,0 -67.7970760046334,-10.0258547819497,0 -67.7955144560725,-10.0258827775063,0 -67.7955245143564,-10.0261654152811,0 -67.7941485411319,-10.0262180536332,0 -67.7941388181242,-10.0261659181955,0 -67.7938985927793,-10.0261955063137,0 -67.7938099122438,-10.0257268741074,0 -67.79285638693879,-10.0257449790186,0 -67.7928684568803,-10.0241088315192,0 -67.79926820759,-10.0237923308551,0 -67.79939158920349,-10.0260561152642,0",ATIVAS,Sem restrição de Venda
AC-449 (RBCR),127,AC,RIO BRANCO,RBO,RBCR,BRONZE,Sem Restrição de Vendas,449 (RBCR) Secundária,Defesa Oi,47,255,255,255,0.1843,1200401,116,0.405172414,"-67.784263789653,-10.018818676471,0 -67.7813401818257,-10.0189071893673,0 -67.78131469036271,-10.0180297298338,0 -67.78124092437611,-10.0180315528977,0 -67.7812373358738,-10.0177340581994,0 -67.7818506397288,-10.0177290290575,0 -67.7818451495823,-10.0173635780793,0 -67.78207887895211,-10.0173555314522,0 -67.782069197854,-10.0169163197259,0 -67.7816251665335,-10.0169183313827,0 -67.7816246636192,-10.0167785212378,0 -67.7819990413244,-10.0167722348104,0 -67.78199210529949,-10.0166849372889,0 -67.78162105940081,-10.0166928581874,0 -67.78161879628691,-10.0163101404886,0 -67.7813462167957,-10.0163094699363,0 -67.7813401818251,-10.0161364674548,0 -67.7816365659211,-10.01612909138,0 -67.7816459536523,-10.015561133621,0 -67.781519889829,-10.0155651569348,0 -67.7815105020978,-10.015355944632,0 -67.78170529752759,-10.0153525918706,0 -67.78169155120651,-10.014728307722,0 -67.7826960384829,-10.0147055089449,0 -67.78269134461711,-10.0140356272437,0 -67.7831981144828,-10.0140203721799,0 -67.78320062905379,-10.0141244754175,0 -67.7841967344266,-10.0141006708131,0 -67.784263789653,-10.018818676471,0",ATIVAS,Sem restrição de Venda
AC-448 (RBCR),127,AC,RIO BRANCO,RBO,RBCR,PRATA,Sem Restrição de Vendas,448 (RBCR) Secundária,Defesa Oi,61,244,244,244,0.25,1200401,113,0.539823009,"-67.7861949802214,-10.0125262141228,0 -67.7861493826685,-10.0133094191553,0 -67.7858181298549,-10.0140041112899,0 -67.78543390341341,-10.0140054523944,0 -67.7854439616971,-10.0146451592443,0 -67.78421550996811,-10.0146719813344,0 -67.784202098923,-10.0140959769484,0 -67.78321504600549,-10.0141177698966,0 -67.78320431716941,-10.0140133313831,0 -67.7826812864115,-10.0140322744842,0 -67.7826900035908,-10.0147008150812,0 -67.78126273311869,-10.0147306546565,0 -67.7812518366446,-10.0144237093623,0 -67.78110154912081,-10.0144264753904,0 -67.7810968133455,-10.0141924945633,0 -67.779902517872,-10.0141838192935,0 -67.7798917890367,-10.0126281380647,0 -67.7861949802214,-10.0125262141228,0",ATIVAS,Sem restrição de Venda
AC-450 (RBCR),127,AC,RIO BRANCO,RBO,RBCR,BRONZE,Sem Restrição de Vendas,450 (RBCR) Secundária,Defesa Oi,69,232,232,232,0.2974,1200401,86,0.802325581,"-67.7840787172217,-10.0188347697168,0 -67.78409078716849,-10.020122230063,0 -67.7841041982139,-10.0208759307961,0 -67.78430670499471,-10.0208826363186,0 -67.7843295037715,-10.021584033976,0 -67.78426110744,-10.02158537508,0 -67.78263702988041,-10.0216229260022,0 -67.7802927792012,-10.0216510891969,0 -67.7802438288855,-10.0210529565818,0 -67.7801868319427,-10.0202214717823,0 -67.78016805647781,-10.018947422495,0 -67.7840787172217,-10.0188347697168,0",ATIVAS,Sem restrição de Venda
AC-451 (RBCR),126,AC,RIO BRANCO,RBO,RBCR,N/I,Restrição de Vendas - Bloqueio Sistêmico,451 (RBCR) Secundária,Defesa Oi,88,258,0,0,0.3411,1200401,108,0.814814815,"-67.77813091871801,-10.021905899056,0 -67.778129577592,-10.021816045058,0 -67.77833476658201,-10.021809339535,0 -67.778338789896,-10.021889805806,0 -67.778523862318,-10.021884441388,0 -67.778526544527,-10.02195954324,0 -67.778588235334,-10.021956861031,0 -67.778873890594,-10.0219474733,0 -67.77889937158,-10.022470504058,0 -67.77951493855301,-10.022438317553,0 -67.78008222576,-10.022414177672,0 -67.780117094483,-10.02304315569,0 -67.780298143591,-10.023041814586,0 -67.78036251661599,-10.024302452821,0 -67.77809068558,-10.024401694554,0 -67.777944505192,-10.021917968996,0 -67.77813091871801,-10.021905899056,0",ATIVAS,Bloqueado
AC-3 (RBCR),127,AC,RIO BRANCO,RBO,RBCR,BRONZE,Sem Restrição de Vendas,3 (RBCR) Secundária,Defesa Oi,64,248,248,248,0.2581,1200401,92,0.695652174,"-67.7800607244982,-10.0173801895842,0 -67.7800735921881,-10.0175362535511,0 -67.779558520468,-10.0175370444808,0 -67.77956169821449,-10.0177362247143,0 -67.7790908886584,-10.0177364917652,0 -67.77907326507361,-10.0174699528109,0 -67.7787309467779,-10.0174561047451,0 -67.7787094141076,-10.0169926345105,0 -67.77849308584381,-10.0169992482951,0 -67.77848816110919,-10.0168558080259,0 -67.77846278899391,-10.0164390347341,0 -67.7785065774024,-10.0160236695857,0 -67.7784685499345,-10.0151922194233,0 -67.7796065154477,-10.0151443571345,0 -67.7795560597261,-10.0143175158959,0 -67.7789585610586,-10.0143256331532,0 -67.77895114821069,-10.0141657766617,0 -67.7798344899944,-10.0141463809869,0 -67.77983130865699,-10.0141918947008,0 -67.78108559649731,-10.0142010745834,0 -67.7810864798918,-10.0144382472533,0 -67.78124263640549,-10.0144410753348,0 -67.7812585116401,-10.0147403528399,0 -67.78168553923879,-10.0147290539995,0 -67.78169610773919,-10.0153456924213,0 -67.7815028951479,-10.0153472736027,0 -67.78151300781791,-10.0155697334008,0 -67.7816412991366,-10.015568185727,0 -67.78163009044501,-10.016122238921,0 -67.781334838512,-10.0161288424967,0 -67.78134050377879,-10.0163160391899,0 -67.78161222786581,-10.0163144191165,0 -67.7816163581759,-10.0167001647394,0 -67.78199047076519,-10.0166884455166,0 -67.7819971207194,-10.0167692625048,0 -67.78161731370611,-10.016775167707,0 -67.78161858981041,-10.0169248627976,0 -67.7820636603968,-10.0169225074823,0 -67.7820741442422,-10.0173496056547,0 -67.7818376974249,-10.0173572265308,0 -67.7818450500484,-10.017721996904,0 -67.78123420051929,-10.0177275860178,0 -67.78121924406079,-10.0173555333955,0 -67.7800607244982,-10.0173801895842,0",ATIVAS,Sem restrição de Venda
AC-452 (RBCR),127,AC,RIO BRANCO,RBO,RBCR,BRONZE,Sem Restrição de Vendas,452 (RBCR) Secundária,Defesa Oi,91,249,249,249,0.3655,1200401,93,0.978494624,"-67.7841503104641,-10.0229568236359,0 -67.7841690859286,-10.0236300580969,0 -67.7838928184008,-10.0236367636186,0 -67.78390220613269,-10.0248323582865,0 -67.7829158237676,-10.0248628684139,0 -67.7829352697832,-10.025928711221,0 -67.78146944255541,-10.0259702854625,0 -67.7814412793596,-10.0249671392927,0 -67.78142250389659,-10.0230654531007,0 -67.7830935201125,-10.0228548996932,0 -67.7841503104641,-10.0229568236359,0",ATIVAS,Sem restrição de Venda
AC-2 (RBCR),126,AC,RIO BRANCO,RBO,RBCR,BRONZE,Sem Restrição de Vendas,2 (RBCR) Secundária,Defesa Oi,65,251,251,236,0.259,1200401,129,0.503875969,"-67.7954687178085,-10.0131434574665,0 -67.7954566478641,-10.01396287232,0 -67.79517501591739,-10.013970918947,0 -67.79518574475379,-10.0144108012252,0 -67.7950254827654,-10.0144087895684,0 -67.79503185301191,-10.0148067623309,0 -67.795190606258,-10.014804583036,0 -67.79518951661071,-10.0149376038394,0 -67.7949583018117,-10.0149424234337,0 -67.794957756988,-10.015129633241,0 -67.794523239127,-10.0151349976591,0 -67.79447764157401,-10.015918202692,0 -67.7944682538424,-10.016108639532,0 -67.7944615483198,-10.016299076372,0 -67.794083356849,-10.0163124874169,0 -67.7934288978486,-10.0162051990557,0 -67.7933946996838,-10.0152932479908,0 -67.7929233014496,-10.0152852013639,0 -67.792667150489,-10.01488823443,0 -67.79266748576509,-10.0144154950911,0 -67.7923781424676,-10.0144148245388,0 -67.79237344860169,-10.0142310932213,0 -67.79271811245999,-10.0142123177581,0 -67.7927261590869,-10.0121792033248,0 -67.7939140424043,-10.0122164189749,0 -67.793878838411,-10.0128598138625,0 -67.7954767644316,-10.0128806009824,0 -67.7954687178085,-10.0131434574665,0",ATIVAS,Sem restrição de Venda
AC-9 (RBCR),120,AC,RIO BRANCO,RBO,RBCR,BRONZE,Sem Restrição de Vendas,9 (RBCR) Secundária,Classe D+E,58,201,201,201,0.2886,1200401,53,1.094339623,"-67.80120059847,-10.003828480852,0 -67.801050394765,-10.004041045916,0 -67.800786197177,-10.003943145287,0 -67.8007157891991,-10.0031109899295,0 -67.79979579150741,-10.0034569948888,0 -67.7995865792045,-10.0033631175735,0 -67.79930695891861,-10.0017477571973,0 -67.7989850938374,-10.0017900019897,0 -67.7988027036244,-10.0016981363304,0 -67.79876045883201,-10.0015130639087,0 -67.799819931397,-10.001410469412,0 -67.7996455878104,-10.0008646398772,0 -67.7998413890695,-10.0008177012173,0 -67.7997984737258,-10.0006775557952,0 -67.80002914370159,-10.0006098300164,0 -67.8002262860641,-10.0012669712258,0 -67.8010805696358,-10.0009477883526,0 -67.80146814883901,-10.001854375,0 -67.80101753772399,-10.002020671959,0 -67.8012012690436,-10.0025544315541,0 -67.80103228987571,-10.002586618062,0 -67.801112756148,-10.003191456196,0 -67.80120059847,-10.003828480852,0",ATIVAS,Sem restrição de Venda
AC-445 (RBCR),122,AC,RIO BRANCO,RBO,RBCR,BRONZE,Sem Restrição de Vendas,445 (RBCR) Secundária,Defesa Oi,84,246,246,232,0.3415,1200401,71,1.183098592,"-67.7817029507402,-10.0097785581185,0 -67.7819175274619,-10.0116493989063,0 -67.77956657126001,-10.011670856579,0 -67.77957730009599,-10.010420947178,0 -67.778847739244,-10.010345845325,0 -67.77886316194569,-10.0101761956053,0 -67.7787059174423,-10.010164125665,0 -67.77870960547961,-10.010002522572,0 -67.779094502474,-10.010013251408,0 -67.779102549101,-10.0085849751075,0 -67.7786774189715,-10.0085494358382,0 -67.77866736068771,-10.0086647708259,0 -67.7785010637288,-10.0086600769591,0 -67.778515145326,-10.008178620441,0 -67.779716774965,-10.008189349278,0 -67.7798723430882,-10.0073551822738,0 -67.7808553726922,-10.0072170485096,0 -67.78123758747699,-10.0072653282715,0 -67.7811866255054,-10.009755759342,0 -67.7817029507402,-10.0097785581185,0",ATIVAS,Sem restrição de Venda
AC-68007 (RBCE),126,AC,RIO BRANCO,RBO,RBCE,BRONZE,Sem Restrição de Vendas,68007 (RBCE) Secundária,Defesa Oi,0,2,2,2,0,1200401,1,0,"-67.807147309903,-9.9873531322632,0 -67.807158038739,-9.9873625199948,0 -67.80718620193301,-9.987577096716,0 -67.806538448456,-9.987679020658501,0 -67.80647675764899,-9.9874403040562,0 -67.807147309903,-9.9873531322632,0",ATIVAS,Sem restrição de Venda
AC-423 (RBCR),122,AC,RIO BRANCO,RBO,RBCR,BRONZE,Sem Restrição de Vendas,423 (RBCR) Secundária,Classe D+E,75,259,259,259,0.2896,1200401,63,1.19047619,"-67.798697094633,-10.001230255558,0 -67.7987903013984,-10.0017036654428,0 -67.7989907965226,-10.0018122949078,0 -67.798312197643,-10.003114507379,0 -67.7986005351169,-10.0033827282746,0 -67.7979038313251,-10.003796459012,0 -67.79782973530109,-10.0037190102268,0 -67.79769998344,-10.0037307448913,0 -67.7976798668721,-10.0035570718573,0 -67.7967189654927,-10.0036308326058,0 -67.7967149421788,-10.0032901920611,0 -67.7963823482709,-10.0032211251782,0 -67.7964453801827,-10.0031533994008,0 -67.7961436316686,-10.0030896969369,0 -67.7974572435335,-10.0020738102723,0 -67.7963307157487,-10.0009841628629,0 -67.7975061938498,-9.999993757185569,0 -67.798697094633,-10.001230255558,0",ATIVAS,Sem restrição de Venda
AC-6 (RBCR),124,AC,RIO BRANCO,RBO,RBCR,BRONZE,Sem Restrição de Vendas,6 (RBCR) Secundária,Defesa Oi,51,181,181,181,0.2818,1200401,68,0.75,"-67.79834974524211,-10.0267783362223,0 -67.7981576320213,-10.0267873886779,0 -67.7981613200586,-10.026726703699,0 -67.79741432484779,-10.0267696190436,0 -67.7974156659522,-10.0268319804034,0 -67.79704149779459,-10.0268453914486,0 -67.79704015669,-10.027131717261,0 -67.79627706822551,-10.027155857142,0 -67.79625024613441,-10.0268943417619,0 -67.7955810349858,-10.0269332337924,0 -67.7953798693091,-10.0271491516185,0 -67.7940548580558,-10.0272497344565,0 -67.79403943535399,-10.0270767319751,0 -67.7938791733654,-10.0270834374976,0 -67.7938785028131,-10.0273489761901,0 -67.7934996407898,-10.0273610461307,0 -67.7924844246776,-10.0270190644811,0 -67.7928478639999,-10.0257476974079,0 -67.7938080948269,-10.0257289219445,0 -67.79389660772461,-10.0261983085228,0 -67.7941366654311,-10.0261688042235,0 -67.79414605316229,-10.0262197661947,0 -67.7955273908063,-10.0261688042239,0 -67.7955166619702,-10.0258844900681,0 -67.79707234319881,-10.0258576679778,0 -67.7970830720364,-10.0260186005197,0 -67.7972158413826,-10.0260186005197,0 -67.7972171824871,-10.025892536696,0 -67.7980915826258,-10.0258737612332,0 -67.7980915826262,-10.026131253298,0 -67.79832359370521,-10.0261178422533,0 -67.79834974524211,-10.0267783362223,0",ATIVAS,Sem restrição de Venda
AC-440 (RBCR),122,AC,RIO BRANCO,RBO,RBCR,BRONZE,Sem Restrição de Vendas,440 (RBCR) Secundária,Classe D+E,60,250,250,250,0.24,1200401,89,0.674157303,"-67.79601146738931,-10.0035876734178,0 -67.794265414736,-10.0036043458851,0 -67.79420908834651,-10.0037330919178,0 -67.79207404996779,-10.0030464464065,0 -67.792426760452,-10.002437584956,0 -67.7919976070101,-10.0019494229132,0 -67.79204722787669,-10.0015390449335,0 -67.7915134682829,-10.0013754301834,0 -67.7915563836266,-10.0012600951936,0 -67.7918705373575,-10.001332850113,0 -67.7919057413509,-10.0012446724916,0 -67.79212300028099,-10.0013164215828,0 -67.792239676373,-10.0010857516076,0 -67.79241200830209,-10.0011487835196,0 -67.7923643990909,-10.0012594246408,0 -67.79255416537821,-10.0013392203586,0 -67.7927191212332,-10.0010039442325,0 -67.7928378089821,-10.0010508828901,0 -67.7929216280138,-10.0009181135435,0 -67.7939945116191,-10.0013150804755,0 -67.7939891471991,-10.0014840596405,0 -67.7940629079466,-10.001557820389,0 -67.7937531128011,-10.001779102629,0 -67.7943914785471,-10.0024295383155,0 -67.7942774846636,-10.0025354855715,0 -67.79480051541969,-10.0030551635654,0 -67.795090864546,-10.0027433567671,0 -67.7951834007573,-10.0028164469631,0 -67.79523704493771,-10.0027446978719,0 -67.79557767579951,-10.0029767792062,0 -67.79644124609089,-10.0031560177453,0 -67.7963761019822,-10.0032222008708,0 -67.79648746408689,-10.0032453022242,0 -67.79628636149,-10.0034633081367,0 -67.79601146738931,-10.0035876734178,0",ATIVAS,Sem restrição de Venda
AC-446 (RBCR),119,AC,RIO BRANCO,RBO,RBCR,BRONZE,Sem Restrição de Vendas,446 (RBCR) Secundária,Defesa Oi,51,249,249,249,0.2048,1200401,88,0.579545455,"-67.78172709062299,-10.0098107446287,0 -67.7817136795789,-10.009766488181,0 -67.7812308819569,-10.0097436894046,0 -67.781320735958,-10.00704672824,0 -67.782318517711,-10.007159381018,0 -67.78358452036601,-10.007443695174,0 -67.7836032958289,-10.0095465470411,0 -67.78338536634639,-10.0095720280265,0 -67.7833981068392,-10.009782581434,0 -67.7835543455143,-10.0097718525978,0 -67.7835885436792,-10.0101916183085,0 -67.7833789960999,-10.0102080468387,0 -67.78338536634639,-10.0103733379692,0 -67.7830976994297,-10.0104330171197,0 -67.783160731341,-10.0116172124,0 -67.78193227961199,-10.01164403449,0 -67.78172709062299,-10.0098107446287,0",ATIVAS,Sem restrição de Venda
AC-8 (RBCR),118,AC,RIO BRANCO,RBO,RBCR,BRONZE,Sem Restrição de Vendas,8 (RBCR) Secundária,Classe D+E,88,245,245,211,0.3592,1200401,89,0.988764045,"-67.7834048123615,-10.0103887606736,0 -67.7834007890489,-10.0102224637148,0 -67.7836059780395,-10.0102063704608,0 -67.7835670860089,-10.0097450305104,0 -67.7834162117519,-10.0097530771375,0 -67.7834051476397,-10.0095854390741,0 -67.78361938908481,-10.0095680047155,0 -67.7836488933842,-10.0073685933235,0 -67.7839251609128,-10.0073954154134,0 -67.78426580145781,-10.0074651528476,0 -67.7844267339969,-10.0085273076184,0 -67.78556399061929,-10.0084522057662,0 -67.786921188381,-10.008736519922,0 -67.7869842202915,-10.0087392021293,0 -67.786969468142,-10.009769170391,0 -67.7858214826842,-10.0102787901042,0 -67.78630428030699,-10.011668174374,0 -67.78317280128211,-10.0116131890888,0 -67.7831131221313,-10.0104497809286,0 -67.7834048123615,-10.0103887606736,0",ATIVAS,Sem restrição de Venda
AC-421 (RBCR),122,AC,RIO BRANCO,RBO,RBCR,BRONZE,Sem Restrição de Vendas,421 (RBCR) Secundária,Classe D+E,94,264,264,264,0.3561,1200401,60,1.566666667,"-67.8030727803874,-10.0064992904904,0 -67.8025779128244,-10.0070035457852,0 -67.8016485274009,-10.0063812732938,0 -67.800472378748,-10.00641882422,0 -67.80002176763369,-10.0057616830107,0 -67.80042812228839,-10.00408396128,0 -67.8007811680489,-10.0039491802778,0 -67.8010510653299,-10.0040477514598,0 -67.80120596289839,-10.0038318336355,0 -67.8010383248387,-10.0025926530776,0 -67.8012046217998,-10.002557784361,0 -67.80102625490041,-10.0020240247671,0 -67.801474183805,-10.0018617511212,0 -67.8014902770614,-10.0026892125979,0 -67.8016612678873,-10.0033128261917,0 -67.80200257898569,-10.0033852458329,0 -67.80201733113761,-10.0035367906378,0 -67.8018664568818,-10.003733262446,0 -67.8021747432807,-10.0051757879812,0 -67.80280489476139,-10.0057224557055,0 -67.8030727803874,-10.0064992904904,0",ATIVAS,Sem restrição de Venda
AC-7 (RBCR),118,AC,RIO BRANCO,RBO,RBCR,PRATA,Sem Restrição de Vendas,7 (RBCR) Secundária,Defesa Oi,46,226,226,226,0.2035,1200401,81,0.567901235,"-67.77848899364101,-10.008333921428,0 -67.77849402278309,-10.0086645036888,0 -67.77867272495909,-10.0086695328307,0 -67.7786817774146,-10.0085558742246,0 -67.7790974933489,-10.0085890930241,0 -67.779068350789,-10.009970068927,0 -67.7786740660632,-10.0099660456135,0 -67.7786807715858,-10.010239630933,0 -67.7788195759023,-10.0102563947397,0 -67.77882158755899,-10.010393857952,0 -67.779561877247,-10.01045286655,0 -67.779545783993,-10.011665225025,0 -67.776579260823,-10.011665225025,0 -67.7766054123596,-10.011423826213,0 -67.77684077619941,-10.0114238262124,0 -67.77687698601849,-10.0105118751462,0 -67.7767348289381,-10.0105158984585,0 -67.77700304983701,-10.008403658858,0 -67.777673602091,-10.006413459769,0 -67.77833610771739,-10.0063396990212,0 -67.778311967837,-10.007448792449,0 -67.77852654455801,-10.007486343375,0 -67.778488993632,-10.008151531211,0 -67.77848899364101,-10.008333921428,0",ATIVAS,Sem restrição de Venda
AC-437 (RBCR),116,AC,RIO BRANCO,RBO,RBCR,BRONZE,Sem Restrição de Vendas,437 (RBCR) Secundária,Defesa Oi,53,239,239,239,0.2218,1200401,88,0.602272727,"-67.7755197882601,-10.011627674118,0 -67.7751620486311,-10.0116514787239,0 -67.7750081568872,-10.0116752833297,0 -67.77480229734211,-10.0116692483612,0 -67.77483649550371,-10.0109899789299,0 -67.7723551168872,-10.0109802559231,0 -67.77225436641029,-10.0116620399275,0 -67.7719786856145,-10.011691795684,0 -67.7717512845811,-10.0117054581864,0 -67.771735191327,-10.010764002822,0 -67.7717418968369,-10.0106070935996,0 -67.77214087542789,-10.0104770064623,0 -67.7719725668122,-10.0102007389339,0 -67.7725733816312,-10.0097702443874,0 -67.77284830805161,-10.0094161928053,0 -67.77301058169709,-10.0092150271293,0 -67.77317017313349,-10.0089803338401,0 -67.77333982285209,-10.0087778270612,0 -67.7734611928084,-10.0086316466716,0 -67.77376160021809,-10.0082568079616,0 -67.7736422419169,-10.0081461668397,0 -67.7740231155968,-10.0076593459033,0 -67.772893905592,-10.006571710153,0 -67.773017287207,-10.00644296412,0 -67.772786617232,-10.0061988831,0 -67.773167490912,-10.005836784883,0 -67.773497402621,-10.006233751817,0 -67.7737830578796,-10.0064785033915,0 -67.7747151255108,-10.0057254732124,0 -67.775814831204,-10.0061076880007,0 -67.7762010692994,-10.0062578917153,0 -67.776112556399,-10.0076606870399,0 -67.776015996873,-10.008355379174,0 -67.776021361291,-10.008355379174,0 -67.7755197882601,-10.011627674118,0",ATIVAS,Sem restrição de Venda
AC-439 (RBCR),124,AC,RIO BRANCO,RBO,RBCR,BRONZE,Sem Restrição de Vendas,439 (RBCR) Secundária,Classe D+E,75,257,257,257,0.2918,1200401,82,0.914634146,"-67.7975095466,-10.005767882634,0 -67.79853683266499,-10.005806774686,0 -67.7985193983065,-10.0059583194954,0 -67.7988975897776,-10.0059931882122,0 -67.79893648180899,-10.005761177132,0 -67.7994702414023,-10.0060280569298,0 -67.7994675591933,-10.0064692803127,0 -67.7990920499292,-10.0065296300117,0 -67.79901560697201,-10.008817554296,0 -67.7984818473784,-10.0088423647293,0 -67.7986085817523,-10.0080128915903,0 -67.795786227311,-10.0076588399945,0 -67.7958345070732,-10.0072337098655,0 -67.796397770965,-10.0072363920713,0 -67.796385701025,-10.006843448451,0 -67.79597666415,-10.006859541705,0 -67.79599543961299,-10.006638259461,0 -67.7974693134645,-10.0062399514201,0 -67.7975095466,-10.005767882634,0",ATIVAS,Sem restrição de Venda
