name,aging,uf,city,locality,station,cell_classification,cell_sales_status,cell,majority_group,hc,hp,hp_viable,hp_viable_total,ocup,cod_city_ibge,hc_expected,achievement,coordinates,cell_status,cell_status_sales
DF-130 (ETCO),267,DF,BRASILIA,BSA,ETCO,OURO,Sem Restrição de Vendas,130 (ETCO) Secundária,Nobre,129,887,887,887,0.1454,5300108,54,2.388888889,"-47.9238310456522,-15.8240032650772,0 -47.9231457412486,-15.8235191263498,0 -47.9242695214101,-15.8220501185664,0 -47.92350964157491,-15.8214941004529,0 -47.92377966458551,-15.8211159508914,0 -47.9255097732192,-15.8223835461078,0 -47.92522244157829,-15.8227660961685,0 -47.9268512130025,-15.8240676380929,0 -47.927260249877,-15.8235513128574,0 -47.9282768070939,-15.8241346933181,0 -47.9291458428151,-15.8244391240422,0 -47.9285190440959,-15.8252588741724,0 -47.92860034855651,-15.8253222413603,0 -47.92703628542429,-15.8273546852412,0 -47.9259841889383,-15.8265641041339,0 -47.9261380806806,-15.8263512037932,0 -47.9251917638126,-15.8255983412503,0 -47.9252979625258,-15.8254767198353,0 -47.923846342625,-15.8244261740013,0 -47.9236542922686,-15.8246572840264,0 -47.9234676063302,-15.8244806982814,0 -47.9238310456522,-15.8240032650772,0",ATIVAS,Sem restrição de Venda
DF-5 (ETTG),267,DF,BRASILIA,TAGA,ETTG,PRATA,Sem Restrição de Vendas,5 (ETTG) Secundária,Carente de Fibra,238,856,856,856,0.278,5300108,143,1.664335664,"-48.0570080222263,-15.837070138862,0 -48.0586693154348,-15.8381708503861,0 -48.0588332654608,-15.837930122127,0 -48.05902169064409,-15.8380405956107,0 -48.0588547231329,-15.8382898734109,0 -48.0637698711526,-15.8415521101251,0 -48.0636008919845,-15.8417908267277,0 -48.06314893976549,-15.8415051714678,0 -48.0629058645735,-15.8417817742725,0 -48.06271375135281,-15.8416319058438,0 -48.0624689997802,-15.8418900684615,0 -48.062364393629,-15.841820331027,0 -48.0616361738814,-15.841326469292,0 -48.0606290043962,-15.8423346446052,0 -48.0588024200572,-15.8440613166588,0 -48.0577590407504,-15.8427295998827,0 -48.0560772956978,-15.8405663983124,0 -48.0548783482688,-15.8390254692332,0 -48.05537656859331,-15.8386432544487,0 -48.0563186945097,-15.8377608076829,0 -48.0564340294972,-15.8377916530867,0 -48.0570080222263,-15.837070138862,0",ATIVAS,Sem restrição de Venda
DF-115 (ETCO),266,DF,BRASILIA,BSA,ETCO,OURO,Sem Restrição de Vendas,115 (ETCO) Secundária,Nobre,128,458,458,458,0.2795,5300108,45,2.844444444,"-47.90552805609819,-15.8224397647666,0 -47.9046348804964,-15.8235984790604,0 -47.90245223290971,-15.8220246929212,0 -47.9033147307463,-15.8207880269271,0 -47.9035415450463,-15.8209353807847,0 -47.9039924914374,-15.8203181374347,0 -47.9055361027247,-15.8214379596989,0 -47.90552805609819,-15.8224397647666,0",ATIVAS,Sem restrição de Venda
DF-153 (ETCO),266,DF,BRASILIA,BSA,ETCO,OURO,Sem Restrição de Vendas,153 (ETCO) Secundária,Nobre,94,385,385,385,0.2442,5300108,24,3.916666667,"-47.92874485259161,-15.8295817672657,0 -47.927021675684,-15.8317969159491,0 -47.926580986245,-15.8314840528164,0 -47.926859036943,-15.8311010101845,0 -47.9246839881426,-15.8295549451747,0 -47.9251302406674,-15.8289806171694,0 -47.9258849472289,-15.8295059948601,0 -47.9268042743687,-15.8282124995627,0 -47.92874485259161,-15.8295817672657,0",ATIVAS,Sem restrição de Venda
DF-11 (ETTG),266,DF,BRASILIA,TAGA,ETTG,OURO,Sem Restrição de Vendas,11 (ETTG) Secundária,Carente de Fibra,116,430,430,430,0.2698,5300108,42,2.761904762,"-48.05490791797699,-15.838986933231,0 -48.054427802563,-15.839308798312,0 -48.05384576320699,-15.839633345603,0 -48.053263723851,-15.838624835014,0 -48.05399864912099,-15.838182270526,0 -48.054167628289,-15.838058888911,0 -48.05490791797699,-15.838986933231,0",ATIVAS,Sem restrição de Venda
DF-18 (ETTG),265,DF,BRASILIA,TAGA,ETTG,PRATA,Sem Restrição de Vendas,18 (ETTG) Secundária,Carente de Fibra,124,794,794,794,0.1562,5300108,132,0.939393939,"-48.0501994895861,-15.8440558811177,0 -48.0508778193903,-15.8443580913105,0 -48.0525732695704,-15.8434427194157,0 -48.0531500652848,-15.8444389220239,0 -48.0534294844993,-15.8448882761316,0 -48.0504077082163,-15.8507482049785,0 -48.047585487366,-15.849401950839,0 -48.0501994895861,-15.8440558811177,0",ATIVAS,Sem restrição de Venda
DF-19 (ETTG),265,DF,BRASILIA,TAGA,ETTG,PRATA,Sem Restrição de Vendas,19 (ETTG) Secundária,Carente de Fibra,50,382,382,382,0.1309,5300108,64,0.78125,"-48.0484827138411,-15.8432292003475,0 -48.0501952215508,-15.8440561038421,0 -48.0484458334674,-15.8476327169982,0 -48.0482376752527,-15.8475339260819,0 -48.04836941182501,-15.8473042653356,0 -48.04819211763441,-15.847218891325,0 -48.0480539390274,-15.8474454123461,0 -48.0478170225665,-15.8473337517668,0 -48.04775063072761,-15.8474620587156,0 -48.0476914016124,-15.8474335086148,0 -48.0477572588282,-15.8473059053788,0 -48.0466896571147,-15.8467965383375,0 -48.0484827138411,-15.8432292003475,0",ATIVAS,Sem restrição de Venda
DF-20 (ETTG),265,DF,BRASILIA,TAGA,ETTG,PRATA,Sem Restrição de Vendas,20 (ETTG) Secundária,Carente de Fibra,82,518,518,428,0.1583,5300108,78,1.051282051,"-48.0484787360309,-15.8432257970628,0 -48.04668560623859,-15.8467948436733,0 -48.0443051457387,-15.8456857502449,0 -48.0460740625835,-15.8420989662401,0 -48.0484787360309,-15.8432257970628,0",ATIVAS,Sem restrição de Venda
DF-12 (ETTG),265,DF,BRASILIA,TAGA,ETTG,OURO,Sem Restrição de Vendas,12 (ETTG) Secundária,Carente de Fibra,178,702,702,702,0.2536,5300108,69,2.579710145,"-48.05325701835599,-15.8386281877557,0 -48.053841739921,-15.839640051106,0 -48.052516728668,-15.8403803407948,0 -48.051932007103,-15.839361101369,0 -48.05325701835599,-15.8386281877557,0",ATIVAS,Sem restrição de Venda
DF-13 (ETTG),265,DF,BRASILIA,TAGA,ETTG,OURO,Sem Restrição de Vendas,13 (ETTG) Secundária,Carente de Fibra,175,625,625,625,0.28,5300108,61,2.868852459,"-48.05191859605721,-15.8393594249878,0 -48.05250599983239,-15.8403840288319,0 -48.051277548103,-15.841043852249,0 -48.0507250130458,-15.8400112017789,0 -48.05191859605721,-15.8393594249878,0",ATIVAS,Sem restrição de Venda
DF-14 (ETTG),265,DF,BRASILIA,TAGA,ETTG,OURO,Sem Restrição de Vendas,14 (ETTG) Secundária,Carente de Fibra,78,240,240,240,0.325,5300108,23,3.391304348,"-48.0507189780831,-15.8400148898019,0 -48.05127151314011,-15.841050222482,0 -48.0502432212591,-15.8416252210396,0 -48.05056408051239,-15.8421740680593,0 -48.0499690210649,-15.8424750266059,0 -48.0500764466389,-15.8426916276103,0 -48.0494006723522,-15.8430570177393,0 -48.0490208045004,-15.8423601463096,0 -48.0492932163535,-15.8421108685093,0 -48.0500926822781,-15.8416738360779,0 -48.0495119840265,-15.8406800776372,0 -48.0507189780831,-15.8400148898019,0",ATIVAS,Sem restrição de Venda
DF-15 (ETTG),265,DF,BRASILIA,TAGA,ETTG,PRATA,Sem Restrição de Vendas,15 (ETTG) Secundária,Carente de Fibra,147,666,651,651,0.2207,5300108,111,1.324324324,"-48.0548695060814,-15.839026459719,0 -48.0587930002446,-15.844065611731,0 -48.05692907620801,-15.844425802228,0 -48.0534388248789,-15.8448877054194,0 -48.0512087086311,-15.8411005297674,0 -48.052551711103,-15.840381031036,0 -48.05405374815101,-15.839554910659,0 -48.054450715085,-15.839318876266,0 -48.0548695060814,-15.839026459719,0",ATIVAS,Sem restrição de Venda
DF-17 (ETTG),265,DF,BRASILIA,TAGA,ETTG,OURO,Sem Restrição de Vendas,17 (ETTG) Secundária,Carente de Fibra,297,1098,1098,1098,0.2705,5300108,107,2.775700935,"-48.0511917173873,-15.8410991728532,0 -48.0522585258327,-15.8428961858342,0 -48.0525704398597,-15.8434348807031,0 -48.05167529287349,-15.8438986212219,0 -48.05087445236651,-15.8443458392819,0 -48.05058476036861,-15.8442204192032,0 -48.0501939356339,-15.8440522849791,0 -48.04822787642609,-15.8430960774648,0 -48.04902113974219,-15.8423701208312,0 -48.04939866066099,-15.8430630527664,0 -48.0500786006461,-15.8426920697321,0 -48.0499713122852,-15.8424784988395,0 -48.0505682781417,-15.8421754829712,0 -48.0502470500517,-15.8416281312907,0 -48.0511917173873,-15.8410991728532,0",ATIVAS,Sem restrição de Venda
DF-136 (ETCO),259,DF,BRASILIA,BSA,ETCO,OURO,Sem Restrição de Vendas,136 (ETCO) Secundária,Nobre,125,413,413,413,0.3027,5300108,25,5,"-47.9234260321021,-15.8255530893387,0 -47.9230840504523,-15.8259969949305,0 -47.92348638180449,-15.8262893557137,0 -47.9227400571463,-15.8272536098541,0 -47.9224091396093,-15.8276834338485,0 -47.9220862686993,-15.8281119167385,0 -47.9205936193822,-15.8269746601162,0 -47.9191847890969,-15.8259178697643,0 -47.920873910224,-15.8236869424162,0 -47.92210839692339,-15.8245881646454,0 -47.9234260321021,-15.8255530893387,0",ATIVAS,Sem restrição de Venda
DF-142 (ETCO),259,DF,BRASILIA,BSA,ETCO,OURO,Sem Restrição de Vendas,142 (ETCO) Secundária,Nobre,130,455,455,455,0.2857,5300108,28,4.642857143,"-47.91403561835281,-15.8223196863771,0 -47.9142957926274,-15.822500735486,0 -47.9141442478187,-15.8226871490119,0 -47.9162873328218,-15.8242857455849,0 -47.91490197186521,-15.8261076360582,0 -47.9129753684516,-15.8246864986805,0 -47.9129558156476,-15.8236971969541,0 -47.91403561835281,-15.8223196863771,0",ATIVAS,Sem restrição de Venda
DF-144 (ETCL),263,DF,BRASILIA,CLND,ETCL,PRATA,Sem Restrição de Vendas,144 (ETCL) Secundária,Carente de Fibra,289,692,692,692,0.4176,5300108,156,1.852564103,"-48.1637459248303,-15.7949504256326,0 -48.1625559851266,-15.7986476794911,0 -48.1620271300877,-15.7985060563571,0 -48.1619430811246,-15.7985147052322,0 -48.1607222257809,-15.7981616253186,0 -48.16064086383729,-15.7980940501029,0 -48.160197180961,-15.7979694026647,0 -48.15965425635121,-15.7978232975544,0 -48.1602825224403,-15.7958449423392,0 -48.1608162820346,-15.7940894365394,0 -48.1637459248303,-15.7949504256326,0",ATIVAS,Sem restrição de Venda
DF-343 (ETCL),133,DF,BRASILIA,CLND,ETCL,PRATA,Sem Restrição de Vendas,343 (ETCL) Secundária,Suburbio,88,380,380,380,0.2316,5300108,122,0.721311475,"-48.11882428825771,-15.8358541130893,0 -48.1188537925721,-15.8358155563475,0 -48.118150383258,-15.8353357762104,0 -48.1181309372418,-15.8353605866435,0 -48.1167881563524,-15.8344539999967,0 -48.1168886553711,-15.8343695104128,0 -48.1170669384513,-15.8344928920275,0 -48.1177440285888,-15.8336493372924,0 -48.1186653673848,-15.8340816758576,0 -48.1186291575626,-15.8343651518225,0 -48.1187247950769,-15.8344461838708,0 -48.1186822988268,-15.8345205103966,0 -48.1188865658071,-15.8345484849984,0 -48.1195501610811,-15.8345724362867,0 -48.1195223331623,-15.8344040438518,0 -48.119512610154,-15.8343589492124,0 -48.1194023043077,-15.8343755453803,0 -48.1193808466356,-15.8342156186677,0 -48.120031952874,-15.834116041658,0 -48.120243847387,-15.834046304224,0 -48.1205657124684,-15.8342769741991,0 -48.12023244799789,-15.8347490429856,0 -48.1204845756455,-15.8348925411681,0 -48.1209325045495,-15.8351527154389,0 -48.1209076941146,-15.8352063596156,0 -48.121142387404,-15.835379362097,0 -48.120707869539,-15.8361679315441,0 -48.1206247210595,-15.8361169695731,0 -48.1203491575034,-15.8365738605962,0 -48.12021440992061,-15.8368081282711,0 -48.1199300289241,-15.8365984260916,0 -48.11882428825771,-15.8358541130893,0",ATIVAS,Sem restrição de Venda
DF-159 (ETCL),263,DF,BRASILIA,CLND,ETCL,PRATA,Sem Restrição de Vendas,159 (ETCL) Secundária,Carente de Fibra,211,553,553,553,0.3816,5300108,125,1.688,"-48.1614708834205,-15.8020824299792,0 -48.1606701016446,-15.8046211302272,0 -48.1578725576425,-15.8037923276417,0 -48.1586530804657,-15.8012428879731,0 -48.1614708834205,-15.8020824299792,0",ATIVAS,Sem restrição de Venda
DF-166 (ETCL),263,DF,BRASILIA,CLND,ETCL,PRATA,Sem Restrição de Vendas,166 (ETCL) Secundária,Carente de Fibra,331,601,601,601,0.5507,5300108,136,2.433823529,"-48.1614711458898,-15.8020804572425,0 -48.15865348531931,-15.8012409258203,0 -48.15965461982991,-15.7978239541181,0 -48.1599266450159,-15.7978984435923,0 -48.1602073873812,-15.7979744367582,0 -48.1606389139337,-15.7980944617126,0 -48.160719608572,-15.7981627059234,0 -48.1619437573903,-15.7985166053943,0 -48.1620264966951,-15.7985075783755,0 -48.1622902203196,-15.7985773335772,0 -48.1625552547447,-15.7986489580538,0 -48.1614711458898,-15.8020804572425,0",ATIVAS,Sem restrição de Venda
DF-201 (ETCL),263,DF,BRASILIA,CLND,ETCL,PRATA,Sem Restrição de Vendas,201 (ETCL) Secundária,Carente de Fibra,199,487,487,487,0.4086,5300108,110,1.809090909,"-48.160670397787,-15.804621905831,0 -48.16021863678459,-15.806058267855,0 -48.1610945692446,-15.8063064112855,0 -48.16090719704679,-15.8069126687159,0 -48.1600334438834,-15.8066454145524,0 -48.1598141497196,-15.8073303445892,0 -48.1570588033555,-15.8065256037039,0 -48.157872518514,-15.803793103256,0 -48.160670397787,-15.804621905831,0",ATIVAS,Sem restrição de Venda
DF-109 (ETCO),250,DF,BRASILIA,BSA,ETCO,OURO,Sem Restrição de Vendas,109 (ETCO) Secundária,Nobre,107,598,479,399,0.1789,5300108,37,2.891891892,"-47.8937833076055,-15.8153198342105,0 -47.89175823979869,-15.8133262823599,0 -47.8928302503402,-15.8121846271021,0 -47.89238413057921,-15.8117430283971,0 -47.8926029961416,-15.8115370887636,0 -47.8930898519521,-15.8120214351746,0 -47.8933782242956,-15.8117359875983,0 -47.89500639491629,-15.8133215884937,0 -47.8948709433611,-15.8141785542743,0 -47.8937833076055,-15.8153198342105,0",ATIVAS,Sem restrição de Venda
DF-10 (ETTG),259,DF,BRASILIA,TAGA,ETTG,OURO,Sem Restrição de Vendas,10 (ETTG) Secundária,Carente de Fibra,151,649,649,649,0.2327,5300108,64,2.359375,"-48.0549276993311,-15.8374540506896,0 -48.0557725951698,-15.8382587133937,0 -48.05538501596759,-15.8386275171336,0 -48.05491428828601,-15.8389855920373,0 -48.0541713163886,-15.8380521833001,0 -48.0548981950319,-15.8374889194068,0 -48.0549276993311,-15.8374540506896,0",ATIVAS,Sem restrição de Venda
DF-131 (ETCO),259,DF,BRASILIA,BSA,ETCO,OURO,Sem Restrição de Vendas,131 (ETCO) Secundária,Nobre,135,501,501,501,0.2695,5300108,31,4.35483871,"-47.92061239484919,-15.8355000614768,0 -47.9213235155143,-15.8360126986746,0 -47.9218735360004,-15.836410503799,0 -47.9224195331729,-15.836812332237,0 -47.9225583374895,-15.8366212248442,0 -47.92312428359179,-15.8370302617194,0 -47.92119711641449,-15.8395595848203,0 -47.9187589884201,-15.8377853035576,0 -47.919247821013,-15.837186500395,0 -47.919306326697,-15.8372299186534,0 -47.91944932196509,-15.837038643623,0 -47.919560130725,-15.8368855900711,0 -47.92061239484919,-15.8355000614768,0",ATIVAS,Sem restrição de Venda
DF-8 (ETTG),259,DF,BRASILIA,TAGA,ETTG,OURO,Sem Restrição de Vendas,8 (ETTG) Secundária,Carente de Fibra,136,601,601,601,0.2263,5300108,59,2.305084746,"-48.0572920214824,-15.8365657587732,0 -48.056996978491,-15.8370566030226,0 -48.0566241514382,-15.8375233073908,0 -48.05560759422139,-15.836748148986,0 -48.0557993721656,-15.8365188201151,0 -48.0561527532032,-15.8359454979382,0 -48.0572920214824,-15.8365657587732,0",ATIVAS,Sem restrição de Venda
DF-24 (ETGR),152,DF,BRASILIA,TAGA,ETGR,OURO,Sem Restrição de Vendas,24 (ETGR) Secundária,Classe Média,65,428,428,428,0.1519,5300108,91,0.714285714,"-47.9897701947664,-15.8209914896878,0 -47.9917603938556,-15.8217130039129,0 -47.9908075391032,-15.8242429975661,0 -47.9897836058117,-15.8238654766478,0 -47.9897506775587,-15.8239425545603,0 -47.98894943880811,-15.8236371536054,0 -47.98914255785689,-15.8231654200949,0 -47.98946710514799,-15.8232847783957,0 -47.9896669297188,-15.8227496776976,0 -47.9885886816949,-15.8223480168978,0 -47.98878892764499,-15.8218361892803,0 -47.98935171052119,-15.822051597205,0 -47.9897701947664,-15.8209914896878,0",ATIVAS,Sem restrição de Venda
DF-54 (ETPL),149,DF,BRASILIA,PLAA,ETPL,PRATA,Sem Restrição de Vendas,54 (ETPL) Secundária,Classe Média,74,279,279,279,0.2652,5300108,127,0.582677165,"-47.6561692245149,-15.6107309960725,0 -47.6564934365289,-15.6162107490899,0 -47.6551503203653,-15.616278474868,0 -47.654884781673,-15.6108838819872,0 -47.6561692245149,-15.6107309960725,0",ATIVAS,Sem restrição de Venda
DF-50 (ETPL),148,DF,BRASILIA,PLAA,ETPL,PRATA,Sem Restrição de Vendas,50 (ETPL) Secundária,Suburbio,48,272,272,272,0.1765,5300108,100,0.48,"-47.6580309534567,-15.6055457587755,0 -47.65812080745911,-15.6072248216189,0 -47.6552381033204,-15.6073381449497,0 -47.6551428849007,-15.6056905980625,0 -47.65620104161,-15.6056375027357,0 -47.6562172984722,-15.6059158657402,0 -47.6572158133737,-15.6058761733987,0 -47.6572044978043,-15.6055893446721,0 -47.6580309534567,-15.6055457587755,0",ATIVAS,Sem restrição de Venda
DF-149 (ETCO),259,DF,BRASILIA,BSA,ETCO,OURO,Sem Restrição de Vendas,149 (ETCO) Secundária,Nobre,144,581,581,581,0.2478,5300108,36,4,"-47.9247959703667,-15.8301617949762,0 -47.9264321178657,-15.8313852175633,0 -47.92611494664951,-15.8318515866558,0 -47.92667686943781,-15.8322519063514,0 -47.92552083735271,-15.8337861299079,0 -47.9235601425628,-15.8324037864369,0 -47.9240188003043,-15.8317939191621,0 -47.9236781597596,-15.8315290510222,0 -47.9247959703667,-15.8301617949762,0",ATIVAS,Sem restrição de Venda
DF-150 (ETCO),259,DF,BRASILIA,BSA,ETCO,OURO,Sem Restrição de Vendas,150 (ETCO) Secundária,Nobre,162,565,565,565,0.2867,5300108,35,4.628571429,"-47.9178832786837,-15.8335771499883,0 -47.91654217417641,-15.8353111981166,0 -47.9162819999021,-15.8351381956353,0 -47.915972204761,-15.8355365036742,0 -47.9158394354149,-15.8357323049325,0 -47.9132269638342,-15.8338118432771,0 -47.9150106328288,-15.8315373300333,0 -47.9178832786837,-15.8335771499883,0",ATIVAS,Sem restrição de Venda
DF-216 (ETCL),260,DF,BRASILIA,CLND,ETCL,PRATA,Sem Restrição de Vendas,216 (ETCL) Secundária,Carente de Fibra,192,461,461,461,0.4165,5300108,77,2.493506494,"-48.1364159608549,-15.7794727880971,0 -48.1367981756415,-15.7781806339009,0 -48.1412271732837,-15.7792857040195,0 -48.14151584603211,-15.7783683885387,0 -48.1423414634961,-15.778580283052,0 -48.1421051776464,-15.7795069862672,0 -48.14261991032101,-15.779639755614,0 -48.1422624290039,-15.780899224952,0 -48.1364159608549,-15.7794727880971,0",ATIVAS,Sem restrição de Venda
DF-130 (ETCL),262,DF,BRASILIA,CLND,ETCL,PRATA,Sem Restrição de Vendas,130 (ETCL) Secundária,Carente de Fibra,215,472,472,448,0.4555,5300108,79,2.721518987,"-48.15439611340479,-15.8056413044952,0 -48.1541627612205,-15.8064768126036,0 -48.15411716366729,-15.8064647426632,0 -48.1533192834547,-15.8090402097515,0 -48.15134480385859,-15.8084599088351,0 -48.15093826231239,-15.8083923817252,0 -48.150706064352,-15.8084348251848,0 -48.1507000293816,-15.8078420569919,0 -48.150714644923,-15.8077934809063,0 -48.1505230035869,-15.8076998999141,0 -48.15139740372601,-15.8047521522068,0 -48.15439611340479,-15.8056413044952,0",ATIVAS,Sem restrição de Venda
DF-161 (ETCL),262,DF,BRASILIA,CLND,ETCL,BRONZE,Sem Restrição de Vendas,161 (ETCL) Secundária,Carente de Fibra,188,494,494,494,0.3806,5300108,82,2.292682927,"-48.15477378994981,-15.8067076958249,0 -48.1549233231088,-15.8062483675337,0 -48.15609444262311,-15.806634270357,0 -48.1561529483088,-15.8064865812238,0 -48.15658964546569,-15.8066285706642,0 -48.15576908071829,-15.8093994444961,0 -48.15550162597511,-15.8101498684291,0 -48.1553843749368,-15.8102002358091,0 -48.1552640579553,-15.8101629887269,0 -48.15466400798449,-15.8095963092082,0 -48.1542595336714,-15.8093277833213,0 -48.154092936184,-15.8092398690871,0 -48.15406596382959,-15.8093695850037,0 -48.1539598663092,-15.8093437327975,0 -48.1539753585063,-15.8091853386877,0 -48.1533398139602,-15.8089919320828,0 -48.1541081411092,-15.8065100505487,0 -48.15477378994981,-15.8067076958249,0",ATIVAS,Sem restrição de Venda
DF-9 (ETTG),259,DF,BRASILIA,TAGA,ETTG,OURO,Sem Restrição de Vendas,9 (ETTG) Secundária,Carente de Fibra,153,750,750,750,0.204,5300108,73,2.095890411,"-48.055600888696,-15.836755860343,0 -48.05661208149401,-15.83752833654,0 -48.056427009072,-15.83777241756,0 -48.05630362745699,-15.83774559547,0 -48.0557752322812,-15.8382498507644,0 -48.0549383830691,-15.8374532346869,0 -48.05560357090499,-15.836761224761,0 -48.055600888696,-15.836755860343,0",ATIVAS,Sem restrição de Venda
DF-7 (ETTG),259,DF,BRASILIA,TAGA,ETTG,OURO,Sem Restrição de Vendas,7 (ETTG) Secundária,Carente de Fibra,135,586,586,586,0.2304,5300108,57,2.368421053,"-48.0498304963097,-15.8356355130706,0 -48.05010274052479,-15.8360941708121,0 -48.05052116513099,-15.836811661723,0 -48.04934099316401,-15.837466120723,0 -48.0484699457868,-15.8379616588385,0 -48.0481070452499,-15.838210844486,0 -48.0490298569191,-15.8364200592068,0 -48.0493084713805,-15.8359362557559,0 -48.0493993312107,-15.8358789235384,0 -48.0498304963097,-15.8356355130706,0",ATIVAS,Sem restrição de Venda
DF-58 (ETPL),150,DF,BRASILIA,PLAA,ETPL,PRATA,Sem Restrição de Vendas,58 (ETPL) Secundária,Classe Média,100,348,348,348,0.2874,5300108,109,0.917431193,"-47.6567691937359,-15.6212123483363,0 -47.6566691138127,-15.6184974499021,0 -47.6565985381885,-15.6185009703039,0 -47.65649627896771,-15.6161335855714,0 -47.6583852246665,-15.6160437315693,0 -47.6583984680734,-15.6163097731757,0 -47.6583553850909,-15.6163129582986,0 -47.6585186645643,-15.618403404949,0 -47.6586950198064,-15.6213960796562,0 -47.65761610123131,-15.6214430183127,0 -47.65759967270159,-15.6211714446494,0 -47.6567691937359,-15.6212123483363,0",ATIVAS,Sem restrição de Venda
DF-199 (ETCL),261,DF,BRASILIA,CLND,ETCL,PRATA,Sem Restrição de Vendas,199 (ETCL) Secundária,Carente de Fibra,210,426,426,426,0.493,5300108,71,2.957746479,"-48.14276465312701,-15.788397607734,0 -48.1433108962546,-15.7885500315357,0 -48.1426019568948,-15.7908452350339,0 -48.14253935334631,-15.7910567687989,0 -48.1417108413078,-15.7908156845772,0 -48.1398165614801,-15.7902558085682,0 -48.1397658852617,-15.7902414070463,0 -48.1399076233652,-15.7897503896557,0 -48.13992392056381,-15.7896885026009,0 -48.13997230133801,-15.789494162693,0 -48.1398913367203,-15.7894664680265,0 -48.139960068326,-15.7891875182895,0 -48.1399342520646,-15.7891801422149,0 -48.14003181741739,-15.7888203909306,0 -48.1401327355314,-15.7884800856616,0 -48.14017095700979,-15.7883848672416,0 -48.1402118606972,-15.7882896488217,0 -48.14041772023889,-15.7876640235685,0 -48.14276465312701,-15.788397607734,0",ATIVAS,Sem restrição de Venda
